"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"60";"Höri";"Population";3509;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"60";"Höri";"Habitants par km² de la surface totale";732.6;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"61";"Hüntwangen";"Population";1107;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"61";"Hüntwangen";"Habitants par km² de la surface totale";225.5;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"62";"Kloten";"Population";21272;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"62";"Kloten";"Habitants par km² de la surface totale";1103.9;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"63";"Lufingen";"Population";2840;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"63";"Lufingen";"Habitants par km² de la surface totale";548.3;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"64";"Nürensdorf";"Population";5788;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"64";"Nürensdorf";"Habitants par km² de la surface totale";576.5;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"65";"Oberembrach";"Population";1105;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"65";"Oberembrach";"Habitants par km² de la surface totale";107.7;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"66";"Opfikon";"Population";21553;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"66";"Opfikon";"Habitants par km² de la surface totale";3855.6;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"67";"Rafz";"Population";4766;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"67";"Rafz";"Habitants par km² de la surface totale";446.3;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"68";"Rorbas";"Population";3012;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"68";"Rorbas";"Habitants par km² de la surface totale";678.4;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"69";"Wallisellen";"Population";17625;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"69";"Wallisellen";"Habitants par km² de la surface totale";2745.3;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"70";"Wasterkingen";"Population";577;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"70";"Wasterkingen";"Habitants par km² de la surface totale";145.7;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"71";"Wil (ZH)";"Population";1577;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"71";"Wil (ZH)";"Habitants par km² de la surface totale";176.4;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"72";"Winkel";"Population";4929;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"72";"Winkel";"Habitants par km² de la surface totale";607.8;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"81";"Bachs";"Population";648;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"81";"Bachs";"Habitants par km² de la surface totale";71;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"82";"Boppelsen";"Population";1446;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"82";"Boppelsen";"Habitants par km² de la surface totale";365.2;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"83";"Buchs (ZH)";"Population";6664;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"83";"Buchs (ZH)";"Habitants par km² de la surface totale";1141.1;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"84";"Dällikon";"Population";4387;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"84";"Dällikon";"Habitants par km² de la surface totale";972.7;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"85";"Dänikon";"Population";1867;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"85";"Dänikon";"Habitants par km² de la surface totale";650.5;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"86";"Dielsdorf";"Population";6391;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"86";"Dielsdorf";"Habitants par km² de la surface totale";1088.8;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"87";"Hüttikon";"Population";974;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"87";"Hüttikon";"Habitants par km² de la surface totale";612.6;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"88";"Neerach";"Population";3316;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"88";"Neerach";"Habitants par km² de la surface totale";549;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"89";"Niederglatt";"Population";5341;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"89";"Niederglatt";"Habitants par km² de la surface totale";1483.6;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"90";"Niederhasli";"Population";9611;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"90";"Niederhasli";"Habitants par km² de la surface totale";850.5;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"91";"Niederweningen";"Population";3238;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"91";"Niederweningen";"Habitants par km² de la surface totale";472.7;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"92";"Oberglatt";"Population";7595;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"92";"Oberglatt";"Habitants par km² de la surface totale";920.6;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"93";"Oberweningen";"Population";1891;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"93";"Oberweningen";"Habitants par km² de la surface totale";382.8;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"94";"Otelfingen";"Population";3001;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"94";"Otelfingen";"Habitants par km² de la surface totale";419.7;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"95";"Regensberg";"Population";462;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"95";"Regensberg";"Habitants par km² de la surface totale";194.9;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"96";"Regensdorf";"Population";19676;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"96";"Regensdorf";"Habitants par km² de la surface totale";1345.8;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"97";"Rümlang";"Population";8194;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"97";"Rümlang";"Habitants par km² de la surface totale";660.3;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"98";"Schleinikon";"Population";870;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"98";"Schleinikon";"Habitants par km² de la surface totale";153.2;"Habitants par km²";"A";"Normaler Wert";"";"2023-12-31";"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
"99";"Schöfflisdorf";"Population";1391;"Habitants";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Communes";"2023-01-01";"27876";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27876_fr.html"
